# System description #######################
#

24000 atoms
2 atom types
0 72.402  xlo xhi
0 69.013  ylo yhi
0 71.905  zlo zhi
#
# for a crystal:
# lx=a;  ly2+xy2=b2;  lz2+xz2+yz2=c2
# xz=c*cos(beta);  xy=b*cos(gamma)
# xy*xz+ly*yz=b*c*cos(alpha)
#

# Elements #################################

Masses

1 15.9994
2 28.0860

Atoms

2675 1 -0.726256 0.989688 7.3531499 13.6605997
409 2 1.48777 1.99431 1.92862 9.5672798
658 1 -0.754716 7.0018201 1.96617 10.8551998
94 1 -0.7260911 1.11928 0.471709 16.3806992
2673 2 1.34971 2.9145402 4.8928 10.5298996
738 1 -0.754031 8.1575003 7.06006 12.7084999
810 1 -0.688147 0.985671 3.0392399 17.2441006
827 1 -0.736919 2.40254 3.51877 9.8517104
2615 1 -0.536004 7.7871299 7.3730602 16.0615006
2667 2 1.4546501 2.2051599 0.835699 12.3666
882 1 -0.665168 1.65683 8.1154003 9.37852
927 1 -0.715723 4.0014501 4.43329 11.6531
1038 2 1.29466 0.833962 5.8688598 12.9426004
1162 1 -0.714481 1.67303 4.76931 13.8241997
1190 1 -0.740951 0.636696 0.7618 12.7867003
1191 1 -0.742003 7.8313799 2.4893201 17.0452003
1352 2 1.43785 1.94921 3.2227199 14.0530996
1355 1 -0.522016 6.1452498 7.43396 15.0454998
1381 1 -0.55787 4.4715901 5.30862 15.7924004
1445 2 1.39258 4.6002698 7.0335002 14.7547999
1482 1 -0.70507 2.6192601 2.6364401 15.4216995
1486 1 -0.730841 3.6835799 7.87636 15.7905998
1636 2 1.4628901 6.23911 0.670856 14.3878002
1650 1 -0.653337 1.23076 5.9900398 17.4946003
2697 2 1.25621 0.539863 7.09619 9.9562702
2392 1 -0.717792 2.7473099 2.2730899 13.0079002
1685 2 1.4994201 7.2957502 6.86622 11.3514996
1745 1 -0.742945 6.1771798 1.8905802 13.3189001
2367 1 -0.783068 5.89604 1.04747 15.8954
1856 2 1.53437 7.1727901 2.5968001 12.2847996
1893 1 -0.759095 5.4389401 3.2512 17.1599999
1954 1 -0.692495 6.7576399 8.2794104 10.7391997
1963 1 -0.718898 5.87604 6.2469602 11.7075997
1969 2 1.4507101 5.3617602 4.91176 12.4180002
843 2 1.43853 9.2551298 1.79631 17.3055
2642 1 -0.747953 1.48404 5.8275099 11.2339001
722 1 -0.75203 7.8285599 0.385973 14.3274002
2104 1 -0.551893 4.8898202 5.2693601 13.9244004
2147 1 -0.731368 7.9808898 5.89912 10.2974005
2207 1 -0.777327 8.6412697 2.94637 12.8396998
2216 2 1.51927 4.6394801 4.6041999 17.1917
2249 1 -0.766317 6.6477399 4.0691099 12.1524
2038 1 -0.737244 3.6215601 5.8487202 9.4534703
2334 2 1.42663 1.8481802 1.82387 16.6506996
727 2 1.43424 1.5949301 4.4654598 17.9316006
2081 1 -0.76003 0.417586 2.01914 9.3329697
2868 1 -0.731609 0.423746 8.48349 18.0452003
989 2 1.4412101 8.8782702 -0.0211373 26.3896008
60 1 -0.717495 1.61201 6.1414299 26.3701992
121 2 1.45821 2.6946399 1.19348 19.3936005
660 1 -0.707127 5.4646201 5.5823698 18.1639004
264 1 -0.724717 6.83908 4.8219199 22.5653
271 2 1.45453 7.6953802 1.10277 23.9801006
312 1 -0.737238 0.808948 4.7330199 19.3031998
2618 1 -0.675393 3.1359799 1.23026 26.5671005
453 1 -0.754508 8.7241097 1.03304 25.1793003
828 1 -0.748497 6.1686502 0.923992 18.3335991
515 1 -0.730779 6.2974901 6.44907 20.7077008
522 1 -0.723642 5.2737098 7.02841 22.9923
545 1 -0.659185 1.3655601 1.3378101 24.7485008
2521 2 1.22228 6.00106 5.1788302 26.1502991
1099 1 -0.754481 1.40625 0.347359 19.7847004
637 1 -0.715082 6.09763 1.4833 20.9279996
2661 1 -0.689491 3.94656 8.4790497 24.9522
703 2 1.5352301 5.5832901 0.5200261 19.7441006
733 1 -0.734699 8.3793001 8.1221705 19.4314003
856 1 -0.725933 8.0731697 5.56356 18.9395008
2694 2 1.23851 2.7323401 5.0345802 26.0335999
913 2 1.3336001 7.5994802 4.0257502 23.906601
2729 1 -0.714413 3.0527201 7.8295598 18.2605991
990 2 1.40557 1.8520402 2.1043301 26.0655003
1090 1 -0.818028 2.68625 2.6028099 20.0986996
2342 1 -0.760211 7.1568098 6.34513 26.1121998
1129 2 1.42953 6.5908699 6.46905 22.2446995
1134 2 1.2240501 5.9390898 3.09342 21.2322998
1150 1 -0.7281291 1.9688 2.6594 22.6263008
1153 2 1.45125 1.65994 1.2013201 23.1676998
1261 1 -0.775972 4.2518301 5.7932501 25.2381001
2622 2 1.42684 1.0799201 5.5048199 20.6574002
1630 1 -0.7075351 1.3606 6.9210402 20.0279999
1658 1 -0.515726 2.2116301 3.7974401 25.1210003
1667 1 -0.701003 0.357052 0.706221 22.3015003
623 1 -0.773502 4.0337501 0.349667 19.6028004
1755 2 1.42509 6.5120902 5.4860301 19.3980007
2855 1 -0.711548 6.4920802 4.0585499 25.0811996
2046 2 1.17017 4.355 7.0713701 24.2474003
2058 1 -0.732256 7.6968498 2.5330999 23.2812996
2736 1 -0.719907 2.41785 4.8295999 21.3476009
2233 2 1.44002 2.90882 3.3512001 21.5186005
2236 2 1.39455 1.51717 7.3875399 18.4092999
2255 1 -0.709196 6.22259 3.94683 19.8645992
2315 1 -0.709015 4.48626 3.3006499 21.9197006
1692 1 -0.757764 7.89398 7.30163 22.6411
329 1 -0.727022 8.9982902 4.82375 24.1931
1923 2 1.45981 8.5314598 6.6177302 26.9207994
906 1 -0.771397 2.95701 0.274729 22.8745004
1538 1 -0.696281 8.5127697 0.138401 22.927601
37 1 -0.767109 6.3066301 0.379105 24.2996998
132 1 -0.754891 3.1577401 4.5112601 17.8973008
2327 1 -0.72074 2.89712 1.40036 17.7982998
30 2 1.38977 3.0141599 0.89617 30.6515007
49 2 1.4481401 5.35637 0.322488 32.5126
2848 1 -0.703834 1.92987 6.25351 33.3524017
381 1 -0.718536 6.72468 1.02024 32.1769981
471 1 -0.716342 4.7431898 3.89691 29.9232006
583 2 1.40754 1.87028 8.5016804 29.6804009
604 2 1.4162901 2.98241 5.0756898 33.0838013
711 1 -0.716534 3.7588201 5.6561499 31.7854004
2807 1 -0.676112 1.76374 1.84621 30.9361992
713 1 -0.7406971 5.6857801 6.3105602 34.9371986
922 1 -0.7179351 7.1993399 7.5388699 32.9805984
1035 2 1.3941801 3.65076 5.0434799 30.2586002
1096 1 -0.680746 3.9486102 4.5536099 34.2481995
2253 1 -0.759427 5.9464898 4.5959001 27.6250992
1281 2 1.43149 8.4458905 4.1739402 30.7199993
2948 1 -0.537161 4.2414599 1.55988 31.4095001
1512 1 -0.728068 7.7260299 5.5655098 30.3920994
2871 1 -0.710582 3.29966 0.523588 29.1023006
1590 2 1.11865 0.92846 6.9386302 32.2117996
1611 2 1.48135 7.51577 7.0299401 29.7129002
1643 1 -0.750498 2.1492601 4.3379402 30.1989994
1779 2 1.46082 4.5896201 5.30439 35.5329018
1784 2 1.4522701 6.1167998 7.6915002 34.144001
1805 2 1.44668 8.0570898 1.8223501 32.5396004
1843 1 -0.464096 7.02561 3.1349199 29.6068993
1848 1 -0.767835 3.96189 6.13515 29.1203995
1970 1 -0.699482 8.2347403 2.1119499 34.1439018
1975 2 1.3873 1.41264 3.40941 31.3015995
1981 1 -0.693601 5.1499901 0.778259 34.0979996
1178 1 -0.776359 4.9222798 8.1993704 27.4514008
2143 2 1.4598201 4.1552401 0.913802 27.7768994
2996 1 -0.705678 1.3712601 8.2634401 28.1376
2238 2 1.42807 5.6684599 3.4450701 28.7078991
2908 2 1.4215501 8.2973004 8.4449501 32.1749001
2306 1 -0.655125 8.2663899 8.17377 30.5748997
2321 1 -0.691099 5.9554 7.4812899 29.8337002
2494 1 -0.701491 2.1225801 3.8016501 32.6769982
2982 2 1.4257601 4.5924702 7.58984 28.9151994
2579 1 -0.728086 1.3795201 7.3836699 30.7742005
2580 1 -0.6828521 7.7915602 3.32757 31.9051992
2592 1 -0.7551461 5.2949 2.0300701 28.0387001
2802 1 -0.75388 8.2523804 7.2656798 28.3383999
2077 1 -0.751807 4.85632 8.2646504 33.3268013
73 2 1.42944 0.678806 7.08145 27.3211994
712 1 -0.566893 8.7680598 3.10553 29.0820007
2083 1 -0.7018031 3.51119 8.4704304 29.7017994
2554 1 -0.740034 8.9931498 6.38797 34.9718018
1528 1 -0.537541 3.57058 -0.128318 31.7702008
2930 1 -0.679594 3.4354201 0.222096 36.0509987
2124 1 -0.605513 2.7416201 3.7091701 26.8703004
503 1 -0.65283 0.404438 1.83401 26.8164006
69 1 -0.726435 2.7335201 11.1173 0.929202
92 1 -0.753068 3.9008502 9.1826401 5.5696502
166 1 -0.69838 5.4305201 10.6774998 0.979376
256 1 -0.711151 6.1331201 15.1967001 7.1966
293 2 1.40693 4.0566301 11.1597004 1.785
331 1 -0.73743 1.67087 15.5419998 7.91891
334 1 -0.711287 4.2237902 12.7150002 2.33109
2820 1 -0.722395 2.56371 11.1971998 4.9865398
428 1 -0.7390901 8.24088 13.2872 8.4456196
464 2 1.39667 6.11239 12.4158001 5.1382299
2735 1 -0.718008 6.41782 8.59826 6.4310398
584 2 1.489 6.68044 16.6063004 7.8165999
677 2 1.46365 8.42976 9.2446203 2.9212202
693 1 -0.704939 4.6863799 15.1482 2.2792301
747 2 1.48409 6.0587702 9.1724997 0.810762
2444 1 -0.740379 7.3162398 9.1068401 1.7434
1410 1 -0.7707801 8.3988705 15.5824003 4.60568
768 1 -0.760725 0.56671 12.5721998 4.0384302
1025 1 -0.699071 3.91259 10.1022997 3.03953
1054 1 -0.709888 7.7123399 11.9044 5.3368502
1253 2 1.4646601 5.3467898 13.8821002 7.7584
1314 1 -0.7520401 3.95292 14.6695996 7.8225398
1325 2 1.45249 1.0513001 11.1174002 4.4545002
2656 1 -0.71088 2.0464599 13.0799999 7.4096298
2864 2 1.50229 8.2367296 16.8568002 3.69608
1479 1 -0.69623 2.8659202 15.0395002 5.5633703
1490 1 -0.722151 8.1120596 16.1172009 8.3278799
1536 1 -0.736176 5.9991202 13.6247998 3.9861
2742 2 1.40595 3.1863799 16.6068001 5.0893502
1603 1 -0.734899 0.632935 9.97151 3.3698499
1647 1 -0.696895 2.99096 16.6439991 3.4659601
1762 1 -0.728303 5.40169 11.1485004 4.4731999
1830 2 1.45967 3.92956 10.4287997 4.6272202
1831 2 1.476 8.9752704 14.6781998 8.0911503
2037 1 -0.579422 1.8040201 15.9146004 1.37315
2092 2 1.4517 2.54122 14.5678997 7.1110101
2523 2 1.40149 1.8309701 12.2026997 8.8298798
2436 1 -0.713975 6.5058799 13.8345003 1.27164
861 1 -0.75153 5.4408002 17.0238991 8.7523403
2500 2 1.4866101 5.4516902 13.7658997 2.4783499
2140 2 1.4534 9.0897303 11.7207003 4.5500202
2543 1 -0.745905 5.5163398 12.7389002 6.60148
2581 1 -0.717278 7.6363101 16.8484994 2.1902599
2645 2 1.43035 3.6171301 16.2943993 2.0299699
840 1 -0.705418 4.6993499 17.0624008 5.4157601
2018 1 -0.702454 0.0157752 10.6022997 5.55267
829 1 -0.7148111 9.0223503 10.7715998 3.2600801
2806 1 -0.737502 9.1519404 8.6319504 6.37957
1006 1 -0.589835 0.105439 11.2778998 8.1852198
2136 1 -0.759265 7.60252 8.8874102 4.1908798
1405 1 -0.6151361 2.62902 10.6337004 8.9196302
65 1 -0.727419 2.3893099 9.5530901 13.2947998
91 1 -0.716717 5.8041601 16.2509003 15.7654
97 2 1.44467 3.9435102 13.9089004 16.4815007
177 2 1.42606 2.3053501 9.5035696 10.0309
207 1 -0.713749 3.46624 8.8989898 11.0038004
255 1 -0.735758 1.09145 10.1093998 10.8957006
2559 1 -0.651755 0.559972 12.7025004 9.8027001
450 1 -0.681849 7.9625802 9.86975 16.8474998
629 2 1.38493 7.3045998 9.7674399 10.8879996
686 1 -0.761088 6.84719 14.6128998 14.0516996
692 1 -0.742218 5.6412902 13.6093998 9.2985296
752 2 1.46885 1.8321101 16.4214993 9.2976103
770 1 -0.744945 4.2277699 13.9541998 11.5481997
851 1 -0.711496 8.7815199 12.9631004 13.2666998
2705 1 -0.717932 3.28213 10.1777 17.0576992
911 1 -0.7773921 7.1974602 10.1057997 12.5063
929 1 -0.760895 6.27594 15.5276003 11.1357002
935 1 -0.720023 5.0887198 16.4501992 13.3297997
2889 2 1.4802701 8.5376797 11.9592 9.2917099
965 2 1.52309 6.1707001 10.5460997 13.6145001
1016 2 1.42495 0.507941 14.5459996 13.1152
957 1 -0.764485 5.20263 13.9056998 17.4409008
1198 1 -0.549041 7.9187698 15.4843998 17.1996002
1204 2 1.41797 7.06075 16.6854992 16.6203003
1374 2 1.49259 5.5341501 15.3879995 14.4407997
2896 1 -0.722486 3.1678901 12.5283003 16.8031006
1549 1 -0.571884 8.5262003 16.8351002 15.9940004
1598 1 -0.731711 8.81812 9.0981398 10.7222004
1593 2 1.3523901 1.45862 14.8711996 17.8742008
1661 2 1.45213 5.7152 16.8409004 11.9031
2824 1 -0.7260371 0.684604 16.0946007 12.6091995
2822 1 -0.694034 2.83057 12.7662001 9.9766798
425 1 -0.737585 7.03128 12.1627998 17.5624008
1944 1 -0.684162 4.4433398 14.2793999 14.9750996
898 1 -0.71271 0.511456 9.5492602 15.1913996
2060 1 -0.696202 1.70647 13.7539997 12.2826004
2128 1 -0.72767 6.4027801 12.1015997 14.0043001
2156 1 -0.72857 2.80092 14.9104004 16.9869004
2280 1 -0.742535 6.2065501 9.7153702 14.9492998
2406 2 1.47592 7.1775699 13.2803002 13.2818003
2418 1 -0.748185 4.7784901 10.2697001 12.9351998
2519 1 -0.741965 6.6459899 13.1847 11.7448998
2552 2 1.5006401 5.6567898 14.0820999 10.8648996
1879 2 1.5249601 0.994054 8.9564104 13.7860003
2636 1 -0.698157 7.2920098 10.9628 9.7741499
2689 2 1.49658 2.7107201 13.9757004 11.0443001
1977 2 1.47276 8.2374697 11.1349001 17.8784008
2746 1 -0.785329 2.5687201 15.3725996 10.2902002
2764 2 1.4709001 3.7195101 9.0635595 12.5895005
1907 1 -0.663861 0.306037 16.5713997 9.9025698
1504 1 -0.717613 0.453925 14.3151999 14.6921997
1687 2 1.4112901 6.6880598 8.9126998 16.2868004
301 1 -0.705751 5.45647 8.7669001 17.3626995
1498 1 -0.724738 9.0272598 12.5401001 10.6911001
2070 2 1.4582 3.83826 8.69874 17.1404991
1 2 1.4051501 0.550392 12.4343996 23.1511993
41 1 -0.742689 6.2663298 13.3872004 19.8127995
90 1 -0.764263 0.515422 14.9414998 25.3652992
95 1 -0.719921 8.1217699 10.6702996 19.3983002
144 1 -0.750661 5.9429998 16.0587997 19.4262009
2818 1 -0.719062 2.9444102 13.5158005 21.3719006
257 1 -0.693646 0.791563 12.8304005 21.5799008
385 2 1.44924 6.5962 10.7479 24.6599999
474 1 -0.710694 7.5105901 13.9554996 23.2900009
505 2 1.4833601 1.36501 13.7254 25.8034992
517 1 -0.753731 2.8108301 14.2441998 26.2112007
596 1 -0.70461 7.7670102 15.2379999 21.0333996
634 1 -0.737532 4.7400999 11.6272002 18.6488991
805 1 -0.705631 5.7480502 11.8941002 23.8829994
914 1 -0.7561651 5.2322402 14.8422004 21.7176991
1013 2 1.4703601 5.86584 12.7730999 18.3603993
1085 2 1.40621 6.3241701 14.8660002 20.3945999
1125 1 -0.724602 7.8931198 11.5904999 25.2749004
1264 1 -0.732876 5.2434602 15.5014 26.5806999
1088 2 1.37193 3.28263 11.4566002 18.0207005
1351 2 1.40489 4.5904899 9.2499304 26.2558994
1372 2 1.4765901 8.3478804 15.1113997 22.5419007
1753 2 1.4941 8.1544199 8.8337803 23.0321007
1786 1 -0.630033 1.3702901 16.6525994 18.2259007
246 2 1.27446 2.70273 17.0718994 19.6604996
1837 1 -0.693972 1.51134 12.8065005 24.4216995
1941 1 -0.713972 2.9243802 15.8479996 22.6730995
1983 1 -0.695414 1.42862 14.1515999 19.3253002
2142 2 1.45243 0.540235 16.4832993 25.0466995
2244 1 -0.674219 8.07971 16.3983002 23.4158993
2337 2 1.38547 1.85359 12.9450998 20.3649998
2354 1 -0.7721491 6.93961 9.5079003 23.7546005
2415 1 -0.7565 5.9786 9.9995604 25.9391994
2814 2 1.2595101 5.9994202 13.3949003 23.469101
2977 2 1.51526 8.6403704 11.4596997 26.6567002
2676 1 -0.755869 3.34443 15.6120997 20.0247002
2696 2 1.36902 3.60283 14.9976998 21.4927998
2702 1 -0.674314 5.01052 14.1008997 24.5629998
2733 1 -0.718775 2.2768099 11.7424002 19.3444004
2793 2 1.48736 4.43399 14.2440004 26.0671997
2441 1 -0.717085 3.7923999 10.5141001 26.8090992
467 1 -0.770556 4.9278002 12.9065 26.8236008
443 1 -0.739663 8.2250404 9.6381197 21.6620999
835 1 -0.697551 0.588499 13.1809998 27.1329002
1565 2 1.5045101 8.7950602 9.4493304 20.2194004
135 1 -0.721742 2.0241201 12.1824999 34.4529
2155 1 -0.715459 1.04537 17.0848007 28.5937996
248 2 1.48202 5.3917999 14.5171004 30.2702999
296 2 1.4888001 2.8714002 12.9560004 30.0132008
318 2 1.4580601 4.2529602 11.7624998 27.7213993
325 1 -0.760145 5.1868401 15.4490996 28.9993992
388 2 1.48288 6.0292902 16.0503006 27.8285008
2714 1 -0.781389 3.45749 9.9927598 34.7761994
917 2 1.50561 0.390754 15.3044996 33.4707985
589 1 -0.495971 5.4499798 13.1927996 34.3432007
591 1 -0.547439 6.7129002 11.9346 34.8608018
599 1 -0.693759 0.7753451 13.8647004 32.8627014
613 1 -0.770119 1.1385601 15.4160004 34.8260002
806 1 -0.709576 8.1550398 16.4027004 30.5949002
831 1 -0.763875 3.90137 14.0581999 30.4526997
564 1 -0.7190351 8.3030501 10.0108004 32.6315995
881 1 -0.773206 6.4453101 13.4295998 29.6914997
2566 1 -0.641115 6.5564599 15.1084995 34.7626992
983 1 -0.741147 7.18119 12.3020001 32.3566017
991 2 1.4261201 0.700258 12.4195996 33.5377007
1717 1 -0.665366 8.5676899 13.7317 35.6785012
1048 1 -0.7280211 0.681432 11.3318997 32.2994003
1173 1 -0.779212 0.719689 9.6471796 35.4660988
2862 2 1.4455301 1.96946 10.6950999 31.6093998
1419 2 1.39849 6.02005 11.9869004 33.4253006
1470 2 1.35454 6.8757802 13.7480002 35.6557999
1537 2 1.42271 7.5359202 16.4246006 34.5177994
2637 1 -0.730714 7.75105 12.0200005 27.8528004
1720 1 -0.76042 2.6427801 9.55723 32.5050011
1733 2 1.4436001 4.05829 9.6408997 33.3499985
1739 1 -0.670579 1.36281 13.3597002 29.6898995
1791 1 -0.74459 7.6567798 15.96 28.0344009
1812 1 -0.677727 7.52277 10.8988 30.1916008
1828 2 1.4259501 6.8159499 11.9398004 29.1826992
1832 2 1.44361 6.8685298 16.7733994 31.5207997
1945 2 1.39438 8.2431603 11.3126001 31.6564007
1987 1 -0.728831 5.3566098 11.2660999 28.7901993
2000 2 1.41272 8.5214901 16.8365002 29.0921001
2771 1 -0.751987 3.0610099 12.3270998 28.5709992
1007 1 -0.684527 7.4917002 16.9675008 33.0153008
2220 1 -0.741977 3.06006 11.7251997 31.0690002
2296 1 -0.764731 4.9954 10.9164 32.9510994
2311 2 1.30796 2.3172 10.8732996 35.3764992
2322 1 -0.693355 1.45124 9.9374504 30.3017998
2530 1 -0.707212 5.95894 15.4338999 31.4843006
1510 1 -0.708224 0.901624 16.5128002 32.4967003
212 1 -0.774535 6.5044699 8.7344904 35.2807999
1233 2 1.45731 0.029051 13.2607002 28.7409001
2222 1 -0.722354 9.0403795 15.8373003 34.7425003
2747 1 -0.490444 3.0365601 16.6061001 36.0262985
559 2 1.4429701 1.4922301 16.4776993 35.9244004
82 1 -0.6739511 3.74473 21.0189991 6.39885
162 1 -0.7078851 3.56859 21.5704994 3.75207
218 1 -0.700532 3.23367 22.8034001 1.27868
2984 2 1.35339 3.8333199 20.4228993 4.8983998
266 1 -0.6779681 7.5476299 23.7453003 2.9863902
2324 1 -0.69654 0.660647 24.1236992 5.3979201
476 1 -0.674434 4.2399902 20.3899994 1.5667
666 1 -0.733952 5.5333901 22.4304009 2.6607499
706 1 -0.763952 3.25435 23.9557992 5.1982999
726 2 1.51789 2.0449801 23.863701 6.2171798
2769 2 1.40869 1.22911 18.9631004 5.8712202
1024 1 -0.686853 4.83845 19.0011005 3.6967399
1157 2 1.39854 6.1923699 23.3794994 3.81247
1199 1 -0.68641 8.5853205 24.5034008 6.3112798
1217 1 -0.703007 6.7679401 22.8003998 5.26301
1241 1 -0.551708 5.4284601 19.7553997 5.6763401
1324 2 1.38429 7.6404 18.0636997 1.06379
1502 1 -0.739809 5.3979402 24.7535992 3.87289
1578 1 -0.673408 6.54564 19.2110005 1.59969
2671 2 1.4534 8.17974 22.9088002 5.9653002
2547 2 1.397 2.5225501 21.1175995 7.4597903
1759 2 1.40597 4.00774 25.1408997 4.5282402
1775 1 -0.644977 1.3983801 19.9396992 7.2093601
2015 1 -0.676632 1.78256 22.3904991 6.7507601
2049 2 1.4198801 7.9648 24.2553005 1.51357
2053 1 -0.670523 2.40151 19.5557003 4.9228302
2095 2 1.43265 4.09758 21.8656006 2.2679801
2219 1 -0.654112 4.4738999 17.6224995 1.4932801
1656 1 -0.691436 2.1407299 17.6067009 5.85314
2970 1 -0.734351 7.2638102 17.8805008 4.3829198
2510 1 -0.7216161 8.31493 22.1678009 7.4208498
2443 1 -0.777588 2.1872499 24.7140999 7.5376001
2473 2 1.40201 5.0076799 19.0114002 2.0796499
462 2 1.41812 5.97849 18.2308998 5.3324099
378 1 -0.685152 6.7069302 17.7882004 6.7371402
2250 1 -0.751316 7.11655 23.6306992 0.253939
1449 2 1.42888 9.1004601 22.3971005 8.8086796
1988 1 -0.7153991 9.0209904 18.8230992 0.859472
1670 1 -0.720304 8.8937598 25.6644993 8.8735704
1742 1 -0.710754 2.9371 21.3724003 8.9996996
2979 2 1.4882601 2.2509201 25.3346996 9.0383997
1335 1 -0.712656 6.39638 17.7457009 17.6889992
2582 1 -0.678339 5.4031201 21.9972 10.2792997
1477 1 -0.709466 4.6915202 19.5407009 9.3225098
187 1 -0.663495 4.4274602 19.6247998 15.5790997
205 1 -0.735213 2.6508401 24.3402004 10.2398005
247 2 1.4391901 7.4850502 19.2917996 12.6164999
249 2 1.46497 2.5350299 21.1756992 12.5906
267 2 1.4032 6.2616701 23.0377998 13.9665004
280 1 -0.680366 6.7494202 22.7499008 12.3891001
2531 1 -0.5855381 8.0332003 23.3274994 14.7303
461 2 1.38748 2.8130601 20.0025005 15.5619002
546 1 -0.763559 6.6671701 19.5666008 13.9969998
581 2 1.38225 4.3833199 17.9459992 9.5183001
588 1 -0.753937 0.8139431 24.1044998 12.0262003
625 2 1.46824 5.8272801 20.3318005 15.1134005
771 2 1.47005 4.6139698 25.6233006 13.2868996
801 2 1.43734 8.1003504 20.5284004 17.1576004
920 2 1.45076 6.8414202 21.8955994 10.9979
964 2 1.49868 2.4109399 24.1212006 11.7986002
12 1 -0.705413 8.6444597 24.8757 16.7581997
1031 1 -0.742115 5.5109301 21.7154999 14.4027996
1120 1 -0.542245 6.5557699 23.5046005 15.9370004
1211 1 -0.765556 8.4333897 22.1021004 17.1149998
1239 1 -0.7128541 8.0677795 22.4263001 10.1299
1295 1 -0.741145 1.0513001 20.9109002 12.0869999
34 1 -0.714426 4.5058098 17.5294991 11.1153002
1371 2 1.18243 0.7670771 18.0394993 16.7591
360 1 -0.636337 0.531466 19.1947002 17.8759996
1585 2 1.37384 4.1493502 20.8838006 10.0160999
1680 1 -0.715385 6.9753098 17.8276005 12.1330004
1703 1 -0.71298 3.1556201 25.2339993 12.7051001
1763 1 -0.736874 2.90812 22.7126999 12.3624001
1897 2 1.3703801 8.0587196 23.4445992 16.3202992
1913 1 -0.742814 7.0511498 20.3803997 11.5145998
2609 1 -0.706165 3.57053 20.4720993 11.5054999
2103 1 -0.655728 2.0472701 18.5408993 15.8126002
2106 1 -0.72537 2.54577 20.7096997 14.1473999
2177 1 -0.681207 5.1915302 24.2654991 13.8551998
2345 1 -0.697239 2.2533701 20.927601 16.8278008
2541 1 -0.748271 6.66223 20.3859997 16.4873009
999 1 -0.765639 9.1140099 19.4785996 12.7636004
2051 1 -0.726209 2.74719 17.6481991 9.1075201
2774 1 -0.735945 6.34446 18.5949002 20.0883999
145 2 1.41099 1.7489701 21.5335007 20.9393006
2965 1 -0.701623 8.1707001 20.0655003 18.7700997
573 1 -0.713898 4.17166 23.3607006 23.4731999
590 1 -0.729164 8.2300501 25.1476002 21.9011002
2217 2 1.44117 8.8178396 17.4585991 24.4421005
