# System description #######################
#

24000 atoms
3 atom types
0 72.402 xlo xhi
0 69.013 ylo yhi
0 71.905 zlo zhi
#
# for a crystal:
# lx=a;  ly2+xy2=b2;  lz2+xz2+yz2=c2
# xz=c*cos(beta);  xy=b*cos(gamma)
# xy*xz+ly*yz=b*c*cos(alpha)
#

# Elements #################################

Masses

1 15.9994
2 28.086
3 91.224

Atoms
# number types charges
56    2   14.1141996  1.48268     20.4349995  7.3337102
57    2   35.9360008  1.44357     26.7297001  14.4902001
58    1   25.3418007  -0.722037   11.2283001  5.0234499
59    1   33.4413986  -0.688506   23.8740006  3.5032699
60    1   26.3701992  -0.717495   1.61201     6.1414299
61    1   8.19975     -0.727105   7.6798902   1.79924
62    1   24.660801   -0.689465   32.8652992  13.5088997
63    1   3.84915     -0.725094   15.8360005  1.48279
64    1   31.2691994  -0.7277071  30.1940003  14.5379
65    1   13.2947998  -0.727419   2.3893099   9.5530901
66    1   18.2779007  -0.567422   11.3330002  23.1630001
67    1   4.5857702   -0.440968   36.0211983  19.8871994
68    1   27.9771996  -0.71834    24.1931     19.1105995
69    1   0.929202    -0.726435   2.7335201   11.1173
70    1   12.8638     -0.736166   25.3964005  10.0397997
71    1   1.69568     -0.686129   32.9197006  23.9871006
72    1   1.2670701   -0.701687   33.6862984  12.7573996
73    2   27.3211994  1.42944     0.678806    7.08145
74    1   26.0356007  -0.72974    1.49674     17.2677002
75    2   6.6300001   1.4758001   20.7071991  29.2584992
76    2   2.9424702   1.41913     12.9350996  30.2075996
77    2   23.2033997  1.40112     21.0107002  22.6942997
78    2   28.9104004  1.42413     18.8896008  23.4547997
79    2   5.7173701   1.4703      24.8843002  33.5360985
80    2   34.2475014  1.4012801   18.7719994  22.1931
81    2   35.3544006  1.38205     4.8366499   34.3656006
82    1   6.39885     -0.6739511  3.74473     21.0189991
83    1   23.3773003  -0.737503   6.99862     32.6385002
84    1   30.3437004  -0.697549   26.4139996  21.3234997
85    1   5.6479001   -0.738998   27.5331002  9.3538304
86    1   15.5651999  -0.719446   13.8964006  5.45188
87    1   23.3565006  -0.706174   24.6457005  0.501113
88    1   5.8787098   -0.706714   27.2724991  28.4023991
89    1   23.7504998  -0.730502   10.6524     2.9895402
90    1   25.3652992  -0.764263   0.515422    14.9414998
91    1   15.7654     -0.716717   5.8041601   16.2509003
92    1   5.5696502   -0.753068   3.9008502   9.1826401
93    1   26.0797997  -0.732989   17.721201   28.860901
94    1   16.3806992  -0.7260911  1.11928     0.471709
95    1   19.3983002  -0.719921   8.1217699   10.6702996
96    1   15.1800003  -0.726945   5.74363     28.8873998
97    2   16.4815007  1.44467     3.9435102   13.9089004
98    1   12.8478004  -0.733727   20.8372002  25.5986004
99    2   16.8817006  1.42632     16.9099008  24.6523991
100   2   20.7138005  1.4564001   36.3097992  0.656883
101   2   19.6902008  1.4441101   28.3113995  28.2360001
102   2   7.8362899   1.38932     11.0394001  27.6026993
103   2   4.4994402   1.4364701   15.8863002  27.6338005
104   2   17.0375996  1.5146101   28.5531006  12.5967999
105   2   31.0436993  1.37167     10.3613997  0.390014
106   1   34.7929001  -0.722261   34.4216995  26.6058007
107   1   3.12621     -0.749098   11.9231006  18.6725998
108   1   28.3985996  -0.797013   34.921299   28.8106995
109   1   7.6008101   -0.720068   8.5570097   5.5456
110   1   27.4470005  -0.693806   16.0858994  17.3843002
111   1   35.6119995  -0.672524   7.0025101   17.5284004
112   1   6.9294702   -0.753223   21.8381005  26.1133995
113   1   29.0841007  -0.710478   26.6947994  26.5597992
114   1   32.2938004  -0.7646261  30.7654     11.2271004
115   1   20.7714997  -0.703514   19.1765995  4.3313599
116   1   12.6618004  -0.735435   4.3307901   29.1730995
117   1   9.1173801   -0.6963581  28.7427998  22.1217995
118   1   13.8655996  -0.686699   19.9281998  20.5793
119   1   23.9223004  -0.677207   36.1800995  31.0447998
120   1   17.2341004  -0.675548   36.4068985  14.1117001
121   2   19.3936005  1.45821     2.6946399   1.19348
122   1   25.1513004  -0.736091   6.2905202   28.3682003
123   2   8.3749905   1.4325301   13.5163002  12.1083002
124   2   17.0697002  1.5634001   6.3171702   1.91451
125   2   16.1131992  1.3989201   25.5436001  29.3521004
126   2   16.7607994  1.4562      20.9897996  22.4696007
127   2   27.3528996  1.26025     16.4239006  0.873035
128   2   10.0888004  1.4778      9.59233     26.4290009
129   2   8.6731797   1.45935     23.9967996  16.6135998
130   1   34.6339989  -0.67077    17.4435997  25.6867008
131   1   21.6154003  -0.659269   22.8974992  16.507
132   1   17.8973008  -0.754891   3.1577401   4.5112601
133   1   35.7442017  -0.745185   33.3078995  14.9122
134   1   2.8420702   -0.746165   12.5213003  3.76364
135   1   34.4529     -0.721742   2.0241201   12.1824999
136   1   35.8557014  -0.710647   17.0596008  30.5184994
137   1   0.711478    -0.716721   12.2171002  34.5103989
138   1   23.1618004  -0.721133   11.6812001  0.466804
139   1   29.2222004  -0.7045411  9.63585     23.5219002
140   1   20.0294991  -0.714912   36.1011009  10.1297998
141   1   15.4401999  -0.7117231  13.3506003  8.03263
142   1   1.20794     -0.71759    30.1544991  16.7231007
143   1   19.0508003  -0.707757   31.3460999  30.3013992
144   1   19.4262009  -0.750661   5.9429998   16.0587997
145   2   20.9393006  1.41099     1.7489701   21.5335007
146   1   5.2907801   -0.748888   11.8527002  3.6800599
147   2   10.7031002  1.4381401   31.1257992  0.725362
148   2   25.5104008  1.19712     18.4263001  19.0582008
149   2   20.7098007  1.3858      33.5014     8.5729199
150   2   11.9554996  1.43531     21.2353001  29.5119
151   2   3.9291102   1.46899     14.4806996  14.8635998
152   2   17.2724991  1.11472     24.2849007  26.8864994
153   2   17.9869004  1.40754     13.0874996  11.5296002
154   1   26.9736004  -0.678033   34.2546997  33.3442001
155   1   18.8295002  -0.7491851  28.8435002  31.4939995
156   1   25.3785992  -0.599032   27.0347996  12.3038998
157   1   2.77054     -0.715101   20.2684002  2.32933
158   1   10.7648001  -0.723165   2.2716999   0.902029
159   1   3.1554999   -0.7048061  35.3875008  17.4137001
160   1   2.80071     -0.743221   17.3351994  11.1823998
161   1   18.7101994  -0.742007   14.4447003  1.52362
162   1   3.75207     -0.7078851  3.56859     21.5704994
163   1   1.81425     -0.740431   18.2772007  29.5254994
164   1   24.0086002  -0.668967   23.1569004  15.4527998
165   1   1.70012     -0.737385   29.5251999  14.1517
166   1   0.979376    -0.69838    5.4305201   10.6774998
167   1   30.6133995  -0.647493   19.4255009  2.32514
168   1   4.7509299   -0.676823   35.8235016  5.8070402
169   2   35.1865006  1.4671901   25.5270005  26.3983994
170   1   14.8830004  -0.691862   34.2197991  9.7808399
171   2   18.3817997  1.4711601   16.0580006  19.2518997
172   2   30.0028992  1.4614101   9.7497196   24.8845006
173   2   27.4144001  1.41272     6.2877998   33.2000008
174   2   17.8027001  1.4519201   28.2329006  23.9304008
175   2   33.9379006  1.37985     30.2054005  31.1551991
176   2   8.4109097   1.45363     7.3880401   30.2569008
177   2   10.0309     1.42606     2.3053501   9.5035696
178   1   30.1553993  -0.741955   22.7674008  13.4666004
179   1   29.1735992  -0.689604   35.9286004  14.7777996
180   1   17.8183003  -0.791557   16.2374001  6.04107
181   1   28.3272991  -0.751836   5.5942202   29.0646
182   1   19.7355995  -0.711709   22.8031006  21.0238991
183   1   11.8181     -0.7405401  9.2458496   29.7320004
184   1   21.941      -0.596489   0.248748    26.7264004
185   1   11.2671003  -0.715265   16.0540009  29.5042
186   1   34.4822006  -0.766433   14.6939001  4.2145
187   1   15.5790997  -0.663495   4.4274602   19.6247998
188   1   18.0517006  -0.748632   27.9722004  3.7899699
189   1   17.9193994  -0.681072   30.5067997  20.1821003
190   1   5.2107601   -0.715611   11.6195002  8.6784697
191   1   8.9031      -0.723477   36.1064987  6.0183902
192   1   15.9047004  -0.767906   17.2513008  4.5525399
193   2   21.8075009  1.28668     21.2612     16.8181992
194   1   28.8286     -0.737385   10.0811005  16.5900002
195   2   31.2196007  1.44619     5.61834     19.6574002
196   2   33.1501007  1.4692101   30.3411007  0.570071
197   2   9.7427902   1.4848401   7.8471398   1.24446
198   2   32.2358017  1.4720301   23.1842003  7.4400001
199   2   5.9640002   1.46041     21.6991005  2.86477
200   2   2.7372701   1.4449801   35.2719994  28.2698994
201   2   30.8880998  1.43232     24.0018997  14.2241001
202   1   24.8383007  -0.734972   30.7196007  9.3715401
203   1   31.1298008  -0.714189   22.9069996  6.3181601
204   1   3.8327101   -0.562889   12.8154001  23.4486008
205   1   10.2398005  -0.735213   2.6508401   24.3402004
206   1   20.7014008  -0.690284   14.6913996  15.2470999
207   1   11.0038004  -0.713749   3.46624     8.8989898
208   1   7.0090599   -0.721891   8.2291899   30.2110996
209   1   24.9839002  -0.741425   22.1221008  17.6210003
210   1   18.5032997  -0.6844901  21.6748009  18.6735001
211   1   22.2493992  -0.729596   27.0501003  12.9051
212   1   35.2807999  -0.774535   6.5044699   8.7344904
213   1   6.0883698   -0.735765   1.75005     4.94698
214   1   8.3404303   -0.76917    6.1581998   6.3284102
215   1   17.6023007  -0.7527671  2.4732299   30.0991993
216   1   27.6644001  -0.7475201  10.4295998  18.8234997
217   2   26.0846005  1.37063     34.156601   6.94243
218   1   1.27868     -0.700532   3.23367     22.8034001
219   2   12.8405     1.43873     10.6026001  19.9655
220   2   0.474841    1.54571     30.4447994  11.1149998
221   2   2.22839     1.41803     1.85805     29.5335007
222   2   0.499541    1.47478     13.5183001  28.6853009
223   2   28.0039005  1.4363801   9.5952702   22.4099007
224   2   9.0034599   1.1924      1.40122     30.7294007
225   2   32.0131989  1.4281301   26.3525009  17.6067009
226   1   30.4116001  -0.721314   4.81707     30.4985008
227   1   32.1879005  -0.69926    35.6296005  6.3264098
228   1   9.6672602   -0.76542    11.5431996  19.4853993
229   1   20.0147991  -0.719862   20.9367008  29.2206001
230   1   20.5583     -0.6752481  30.7831993  24.6807995
231   1   3.0931599   -0.718093   18.6317997  7.1686802
232   1   0.947705    -0.737202   35.1254005  24.9664994
233   1   24.9305992  -0.696271   25.8363991  9.9795304
234   1   33.7408982  -0.66677    31.7875004  34.5525017
235   1   34.6537018  -0.665592   15.0209999  21.2744007
236   1   7.5258003   -0.683657   31.4869004  10.2854004
237   1   4.98842     -0.738997   9.2055302   22.2159996
238   1   3.28074     -0.748691   1.89956     30.7399006
239   1   35.6917     -0.728539   0.750678    17.9239006
240   1   15.4981003  -0.699813   11.5551005  23.3057003
241   2   1.72927     1.39065     14.0745001  13.0802002
242   1   21.5725994  -0.756154   3.9359      30.3286991
243   2   12.7693997  1.4677401   27.0275002  6.30936
244   2   7.1254702   1.46745     30.8041992  11.6742001
245   2   31.7558995  1.4371901   21.0627995  17.6928005
246   2   19.6604996  1.27446     2.70273     17.0718994
247   2   12.6164999  1.4391901   7.4850502   19.2917996
248   2   30.2702999  1.48202     5.3917999   14.5171004
249   2   12.5906     1.46497     2.5350299   21.1756992
250   1   17.4570008  -0.704054   30.7626992  9.3351803
251   1   12.3432999  -0.717254   23.7264996  8.1613503
252   1   26.4892998  -0.743538   27.4316006  15.0394001
253   1   13.3261995  -0.724787   4.0924301   7.6781001
254   1   12.2987003  -0.696829   23.7973004  19.6515999
255   1   10.8957006  -0.735758   1.09145     10.1093998
256   1   7.1966      -0.711151   6.1331201   15.1967001
257   1   21.5799008  -0.693646   0.791563    12.8304005
258   1   4.2895398   -0.742695   14.0158005  8.1223602
259   1   34.4482003  -0.699974   23.1032009  21.0639992
260   1   28.7422009  -0.685708   14.0158005  32.1035996
261   1   13.3848     -0.724268   26.8437996  31.1627007
262   1   17.1338005  -0.734171   15.5192004  20.0188007
263   1   18.6007996  -0.738036   24.7992001  17.9286004
264   1   22.5653     -0.724717   6.83908     4.8219199
265   2   17.0219002  1.4428801   32.8044014  23.2042008
266   1   2.9863902   -0.6779681  7.5476299   23.7453003
267   2   13.9665004  1.4032      6.2616701   23.0377998
268   2   9.7032404   1.3913      26.0391006  30.6627999
269   2   5.3737102   1.41452     26.8530006  14.0305996
270   2   28.1835003  1.45674     11.1857004  17.5650006
271   2   23.9801006  1.45453     7.6953802   1.10277
272   2   2.6373      1.44522     18.896      11.4632998
273   2   27.9515     1.4985      24.4904003  17.5429001
274   1   4.2149401   -0.7405401  26.7371998  21.5487995
275   1   4.90521     -0.734595   17.7768002  5.8820602
276   1   21.7304001  -0.68598    34.7654991  8.7125798
277   1   23.4881001  -0.652517   25.1331005  12.0117998
278   1   22.2886009  -0.682856   33.2615013  12.1892004
279   1   15.2671003  -0.678721   20.3486004  30.3610993
280   1   12.3891001  -0.680366   6.7494202   22.7499008
281   1   2.98596     -0.753079   5.5282798   5.7307
282   1   17.2026005  -0.708603   14.2561998  3.5056901
283   1   27.5277004  -0.73034    22.5480004  31.1303005
284   1   12.6346998  -0.730497   21.6088009  28.0722008
285   1   26.8101998  -0.710676   26.0953999  27.4190998
286   1   12.2926998  -0.745822   19.9456998  13.5619002
287   1   15.5916004  -0.707602   35.6358986  11.9523002
288   1   28.5634003  -0.7321911  32.4011994  22.3290997
289   2   31.3649006  1.4554501   30.0867004  29.5858002
290   1   24.0028992  -0.770699   18.8857002  27.6888008
291   2   30.8628998  1.4678201   21.9479008  29.2609005
292   2   3.73365     1.46094     14.4231997  0.728703
293   2   1.785       1.40693     4.0566301   11.1597004
294   2   3.3532      1.44036     34.5432015  31.1534996
295   2   17.6369     1.52588     18.1483002  13.8736
296   2   30.0132008  1.4888001   2.8714002   12.9560004
297   2   21.4769993  1.45607     27.8992004  5.3519502
298   1   13.4841995  -0.708032   34.2701988  1.75903
299   1   29.5389004  -0.706906   17.6249008  18.0611
300   1   0.618793    -0.746508   20.6404     25.8953
301   1   17.3626995  -0.705751   5.45647     8.7669001
302   1   30.9836006  -0.741677   20.4883003  14.3945999
303   1   2.8829      -0.745439   28.6452008  22.4018994
304   1   32.6026993  -0.6794361  30.8892994  17.7693005
305   1   35.4873009  -0.700792   14.5960999  0.410608
306   1   24.7334004  -0.743299   19.7460003  25.3638992
307   1   0.0717459   -0.734949   23.2457008  5.5318098
308   1   19.7010994  -0.718941   18.7371998  22.0100002
309   1   31.1191998  -0.722546   33.0862999  12.3766003
310   1   15.2676001  -0.745495   15.3806     21.6833
311   1   0.68974     -0.728451   13.1310997  2.40114
312   1   19.3031998  -0.737238   0.808948    4.7330199
313   2   11.7875004  1.42368     21.7991009  1.6726001
314   1   31.4337006  -0.735968   30.3267002  20.1627007
315   2   0.854133    1.3632701   19.9048004  21.3036995
316   2   13.8869     1.28595     31.9722004  18.4848995
317   2   19.1443005  1.48314     16.3535996  6.93891
318   2   27.7213993  1.4580601   4.2529602   11.7624998
319   2   22.6040001  1.47579     3.21525     29.3530998
320   2   29.4608994  1.4367301   17.2539997  27.9293996
321   2   34.9897996  1.4426101   14.8021002  19.6665001
322   1   23.4787007  -0.671143   0.907889    16.8918992
323   1   27.3525009  -0.704342   26.2133999  9.0351105
324   1   20.6851998  -0.7811     18.2290993  13.8153
325   1   28.9993992  -0.760145   5.1868401   15.4490996
326   1   8.7248297   -0.728156   18.2695999  16.0090008
327   1   10.7475004  -0.718242   31.5489998  7.57616
328   1   22.6023999  -0.713045   23.0807991  2.46907
329   1   24.1931     -0.727022   8.9982902   4.82375
330   1   9.0117502   -0.709162   12.0816002  11.8113003
331   1   7.91891     -0.73743    1.67087     15.5419998
332   1   7.3343101   -0.747286   14.3570004  3.2449801
333   1   16.8313999  -0.730308   25.0186005  10.7510996
334   1   2.33109     -0.711287   4.2237902   12.7150002
335   1   26.5007992  -0.68334    18.1226006  20.3616009
336   1   8.0649996   -0.72337    33.7523003  5.9768
337   2   24.5897999  1.37887     21.7931004  16.1140003
338   1   6.2113099   -0.71777    21.3178005  33.3883019
339   2   20.3827992  1.4169001   30.7861004  34.2388992
340   3   16.3504009  1.48189     16.9162998  6.0295601
341   2   11.2502003  1.40327     13.4891997  15.1190996
342   2   18.8843002  1.4275201   20.2343006  18.0428009
343   2   3.66308     1.4493901   17.2220001  6.7816801
344   2   11.7412997  1.5017901   24.3575993  9.5229397
345   3   35.4962006  1.5275001   21.6791992  29.0044994
346   1   30.7210007  -0.780913   11.1355     25.1877003
347   1   35.4446984  -0.735012   28.9582006  18.5832997
348   1   33.2915993  -0.7013361  26.1341991  31.0820999
349   1   15.5663996  -0.741489   34.7162018  20.6408005
350   1   34.049099   -0.758603   4.6853199   26.7791004
351   1   5.4836202   -0.722553   26.2551003  25.8176995
352   1   28.5855007  -0.580733   27.9037     28.7201004
353   1   1.13604     -0.743098   9.4678097   23.8936006
354   1   5.2318702   -0.749034   20.7150994  20.5678005
355   1   20.6495991  -0.740993   33.9543     3.9999102
356   1   20.3838997  -0.739868   29.7038994  33.0357018
357   1   28.4533997  -0.70674    20.6215992  3.54724
358   1   16.4946995  -0.71823    35.8095017  22.9246998
359   1   9.8276797   -0.660779   5.43257     27.6865006
360   1   17.8759996  -0.636337   0.531466    19.1947002
361   2   2.1479299   1.44486     32.3414993  6.1086202
362   1   15.1998997  -0.754414   27.8136997  34.0698013
363   2   9.3059797   1.39922     4.3801599   30.6415997
364   2   0.461744    1.426       8.9802504   5.5757098
365   2   19.5694008  1.2719801   16.3719998  33.3245011
366   2   14.6738005  1.5155801   23.0799999  22.6224995
367   2   13.3532     1.44153     25.7684002  1.9580802
368   2   30.0699997  1.4752801   29.5132008  13.7730999
369   2   25.8596992  1.3698501   14.3893995  20.3265991
370   1   19.7220993  -0.712144   9.92587     30.9377004
371   1   12.5747004  -0.753212   35.2512016  14.1878996
372   1   6.5072098   -0.687821   11.1232996  34.3935013
373   1   4.7396403   -0.761238   22.5657006  13.0929003
374   1   7.20542     -0.742932   12.2721996  19.2143994
375   1   9.6750298   -0.75089    25.8850994  4.9316602
376   1   6.5811801   -0.245146   29.4510994  2.6693001
377   1   14.4052     -0.765396   25.5634995  20.1651001
378   1   6.7371402   -0.685152   6.7069302   17.7882004
379   1   9.4422798   -0.7598861  18.1742001  18.3817997
380   1   8.8277102   -0.638337   24.8111     13.4182997
381   1   32.1769981  -0.718536   6.72468     1.02024
382   1   10.2047997  -0.7204221  19.2497006  20.4260998
383   1   35.0918999  -0.75847    31.3666992  17.6259995
384   1   19.1674004  -0.7310151  12.4930001  10.5698004
385   2   24.6599999  1.44924     6.5962      10.7479
386   1   26.0006008  -0.744734   9.56038     7.4100499
387   2   35.2542992  1.42502     4.6501398   25.7066002
388   2   27.8285008  1.48288     6.0292902   16.0503006
389   2   9.2481203   1.4968      21.8047009  28.4615994
390   2   33.4830017  1.41879     17.8178005  13.6856003
391   2   24.9778004  1.42698     27.4132996  24.6077996
392   2   22.0216007  1.30778     28.0247993  23.4325009
393   2   15.7433005  1.1093      18.3904991  1.1032701
394   1   20.3637009  -0.706091   35.1629982  34.0805016
395   1   23.0725994  -0.69982    34.2989006  21.8327008
396   1   9.3673897   -0.684959   26.3600998  2.47398
397   1   14.9895     -0.710868   26.7040997  10.0007
398   1   23.6047993  -0.763218   32.7709008  9.97962
399   1   8.3780203   -0.698846   28.2992001  19.6145993
400   1   21.0303993  -0.737499   27.3535004  22.3003998
401   1   33.6720009  -0.693861   32.2027016  22.6345005
402   1   3.971       -0.690854   28.4631005  11.2532997
403   1   35.4774018  -0.766325   29.7231999  12.1246004
404   1   13.7104998  -0.673342   26.3316994  12.4245997
405   1   32.5653992  -0.741254   11.9967004  12.4048004
406   1   17.9067002  -0.7163461  29.0930996  1.73302
407   1   24.8712998  -0.674474   30.7733002  30.5641995
408   1   34.4501992  -0.701335   11.1866999  34.0199013
409   2   9.5672798   1.48777     1.99431     1.92862
410   1   21.7080002  -0.791354   15.4067001  1.35892
411   3   16.0921993  1.4407001   1.6772601   33.4547997
412   2   24.4934998  1.4887101   25.5149994  20.2096005
413   2   11.4853001  1.46928     10.1938     9.3639803
414   2   35.9700012  1.13898     27.5319004  19.1581993
415   2   1.94177     1.0976599   31.9636994  25.2952995
416   2   4.84549     1.45804     21.6935005  7.3748798
417   2   15.6448002  1.43325     10.4363003  3.93287
418   1   28.0515995  -0.50548    35.7930985  3.8620802
419   1   33.9986992  -0.704165   26.5823002  9.0852203
420   1   32.9578018  -0.711016   14.8466998  16.0702992
421   1   9.5041399   -0.741713   15.2973004  31.3034001
422   1   36.1198006  -0.543383   13.4154997  12.0860996
423   1   31.2388992  -0.538295   26.7556992  9.4506903
424   1   29.1049995  -0.803018   3.1886201   27.5764008
425   1   17.5624008  -0.737585   7.03128     12.1627998
426   1   33.0413017  -0.711114   12.9094     30.3796997
427   1   15.3049002  -0.749701   24.4738999  22.2499008
428   1   8.4456196   -0.7390901  8.24088     13.2872
429   1   23.6254998  -0.721911   9.6166001   32.2826004
430   1   16.5132008  -0.6635461  31.8078003  6.9843998
431   1   30.9403992  -0.70052    10.8911     14.2163
432   1   30.1702995  -0.688737   33.0519981  29.2686005
433   2   16.8390008  1.42019     20.8624002  30.2296009
434   1   7.2870498   -0.6824211  26.7318993  4.4032102
435   2   34.2304993  1.4195      15.8708     22.5753994
436   2   28.5492001  1.45046     1.98456     28.4258995
437   2   4.2748299   1.41828     19.0361004  14.9180002
438   2   3.0987101   1.44696     35.4231987  9.2074499
439   2   31.7313004  1.49993     14.9554996  24.2483006
440   2   12.9123002  1.5631401   35.0778999  26.6870995
441   2   27.8554994  1.41318     30.4978009  33.8353997
442   1   6.8397002   -0.699623   25.9825002  33.6879998
443   1   21.6620999  -0.739663   8.2250404   9.6381197
444   1   3.3768799   -0.690812   31.4473992  33.5001984
445   1   32.1035004  -0.72669    18.6870995  24.9564
446   1   2.7154      -0.731515   7.86865     34.082901
447   1   7.99571     -0.696004   12.6823998  27.7077999
448   1   10.1729002  -0.680542   0.426409    31.2245999
449   1   26.9419994  -0.726336   30.7483998  12.0447998
450   1   16.8474998  -0.681849   7.9625802   9.86975
451   1   19.8054009  -0.797024   26.6987     13.3869
452   1   23.0429001  -0.742071   24.9097996  30.2658005
453   1   25.1793003  -0.754508   8.7241097   1.03304
454   1   30.389      -0.706143   13.0084     13.0811996
455   1   34.4099999  -0.682751   1.57045     31.3383999
456   1   7.33848     -0.733571   23.2159004  19.9659004
457   2   28.4165993  1.45686     23.1369991  22.4372006
458   1   16.507      -0.7417251  7.4345999   30.1777
459   2   18.1634998  1.4492901   10.4140997  31.0077
460   2   1.90538     1.46243     15.0425997  26.5981999
461   2   15.5619002  1.38748     2.8130601   20.0025005
462   2   5.3324099   1.41812     5.97849     18.2308998
463   2   30.0741005  1.4621101   13.4548998  17.1870995
464   2   5.1382299   1.39667     6.11239     12.4158001
465   2   32.4487     1.4455201   19.9477998  20.2595997
466   1   9.2646704   -0.652546   30.3379994  0.990582
467   1   26.8236008  -0.770556   4.9278002   12.9065
468   1   8.2577896   -0.568893   33.9870988  11.5754004
469   1   23.1819992  -0.387468   22.9902     9.2831802
470   1   11.9769002  -0.7120281  22.9314996  2.78543
471   1   29.9232006  -0.716342   4.7431898   3.89691
472   1   24.5746994  -0.724886   35.098999   28.7434998
473   1   5.0474601   -0.677121   10.1617003  30.6718006
474   1   23.2900009  -0.710694   7.5105901   13.9554996
475   1   25.5174999  -0.693524   33.1020012  8.0609398
476   1   1.5667      -0.674434   4.2399902   20.3899994
477   1   29.6602001  -0.718115   14.9805002  17.6254006
478   1   31.1660004  -0.669674   2.40639     21.5860005
479   1   24.4183006  -0.720734   21.3206005  19.7061997
480   1   4.9193802   -0.760562   13.5754996  19.7672997
481   2   10.7524996  1.5166201   17.3822003  7.3474698
482   1   6.7196002   -0.731758   13.3170004  32.3913002
483   2   17.3244     1.5070501   32.9651986  3.0334499
484   2   27.9286004  1.21366     22.5400009  4.0252199
485   2   32.757      1.45206     10.8163996  4.4308
486   2   25.3537007  1.33696     32.2041016  14.8199997
487   2   19.0659008  1.4684401   26.7080002  9.0588398
488   2   30.916401   1.4295      15.1653996  29.3915005
489   2   23.8556004  1.36147     12.8589002  34.0770988
490   1   34.9093018  -0.748743   21.9286004  27.5510998
491   1   21.4176998  -0.748267   10.0502996  28.6459999
492   1   3.6168499   -0.778111   22.4612007  10.8395004
493   1   25.6550007  -0.7287171  13.6524     3.0581
494   1   12.6387997  -0.708628   20.8003006  7.84792
495   1   29.6879006  -0.753828   30.7409001  5.2793398
496   1   8.6416397   -0.719265   11.1728001  17.0762005
497   1   11.3434     -0.703698   18.3339996  3.90091
498   1   33.8210984  -0.709296   30.3125992  15.5572005
