# System description #######################
#

3000 atoms
3 atom types
0 36.34017965892082 xlo xhi
0 36.14654704751288 ylo yhi
0 34.559266348654866 zlo zhi
#
# for a crystal:
# lx=a;  ly2+xy2=b2;  lz2+xz2+yz2=c2
# xz=c*cos(beta);  xy=b*cos(gamma)
# xy*xz+ly*yz=b*c*cos(alpha)
#

# Elements #################################

Masses

1 15.9994
2 28.086
3 91.224

Atoms
# number types charges
106   1   -0.71827    34.1676     26.5197     35.2207
107   1   -0.731005   11.7946     18.5289     3.48699
108   1   -0.757318   34.7251     28.9152     28.4238
109   1   -0.774347   8.40658     5.06882     7.53247
110   1   -0.689027   16.5251     17.773      27.5386
111   1   -0.658025   6.94274     17.6805     35.7727
112   1   -0.729703   21.983      26.0881     6.93864
113   1   -0.719746   26.867      26.4506     29.186
114   1   -0.734253   31.2793     11.0442     32.2214
115   1   -0.712913   19.2577     4.49025     21.1328
116   1   -0.730811   3.95286     29.1604     13.1038
117   1   -0.735489   28.4004     22.4007     9.0673
118   1   -0.707074   20.188      20.7755     14.1027
119   1   -0.876338   36.3121     31.1206     24.3031
120   1   -0.679016   36.3035     14.0653     16.9975
121   2   1.47964     2.56995     0.987237    19.4605
122   1   -0.752492   6.35362     28.3068     25.2454
123   2   1.45597     13.574      11.9303     8.34579
124   2   1.5478      6.06156     2.04551     16.9681
125   2   1.4623      25.7401     29.2471     16.1387
126   2   1.45325     21.0207     22.6461     16.7092
127   2   1.45483     16.4335     1.0355      27.7955
128   2   1.49572     9.86776     26.7821     10.3253
129   2   1.48744     23.9222     16.7207     8.4736
130   1   -0.728222   17.582      25.5478     34.4132
131   1   -0.870717   23.1621     16.2205     21.7636
132   1   -0.782135   3.06811     4.48817     18.1069
133   1   -0.719434   33.1589     14.8228     0.0449238
134   1   -0.743886   12.2322     3.25632     2.46283
135   1   -0.735483   2.07661     12.32       34.8214
136   1   -0.721566   17.0467     30.7143     35.7175
137   1   -0.687536   12.0821     34.3674     0.381996
138   1   -0.71897    11.7224     0.394904    23.2867
139   1   -0.724927   9.21427     23.9345     28.5863
140   1   -0.699796   36.146      9.96713     19.9623
141   1   -0.696686   13.2481     8.1023      15.4988
142   1   -0.700517   29.8        16.8681     1.18462
143   1   -0.688259   31.2375     30.1969     19.0319
144   1   -0.777637   5.91135     16.1602     19.9705
145   2   1.44593     1.70502     21.2968     20.7641
146   1   -0.745974   12.4484     3.9447      4.93703
147   2   1.3927      31.0519     0.569511    10.7258
148   2   1.34659     18.5191     19.1563     25.5504
149   2   1.43029     33.5059     8.52805     20.5964
150   2   1.48674     21.1521     29.4411     11.7024
151   2   1.45319     14.3839     15.0769     4.08385
152   2   1.32952     25.2551     26.6951     17.4329
153   2   1.42689     13.1667     11.5957     18.0015
155   1   -0.736739   28.8882     31.5972     18.6259
156   1   -0.648967   27.0122     12.1955     25.3562
157   1   -0.749928   20.3145     2.09354     2.87759
158   1   -0.724234   2.50089     1.04329     10.6399
159   1   -0.663686   35.5114     17.4248     3.42641
160   1   -0.734303   17.2953     11.0517     2.49311
161   1   -0.71456    14.4688     1.21741     18.3982
162   1   -0.685471   3.48981     21.3114     3.98227
163   1   -0.714631   18.406      29.8107     1.55238
164   1   -0.683418   23.5254     15.2209     24.1949
165   1   -0.722491   29.3931     14.1344     1.55138
166   1   -0.749767   5.55954     10.8123     1.17549
167   1   -0.891656   18.9409     1.85607     31.208
168   1   -0.715327   35.7862     5.79534     4.68933
169   2   1.44194     25.4726     26.5223     35.2979
170   1   -0.664055   34.1644     9.59465     14.8453
171   2   1.48607     16.2206     19.4031     18.6294
172   2   1.46349     9.62352     24.897      29.84
173   2   1.41445     6.10847     33.2375     27.2599
174   2   1.41521     28.5264     23.6444     17.9951
175   2   1.4193      30.3228     30.9909     34.2423
176   2   1.34446     7.52369     30.2661     8.30006
177   2   1.41759     2.43119     9.43947     10.1711
178   1   -0.718081   23.0195     13.3949     30.237
179   1   -0.657061   35.8396     14.5972     29.3226
180   1   -0.746879   16.7004     5.78786     18.269
181   1   -0.748627   5.70549     28.9803     28.3267
182   1   -0.694736   22.652      21.4616     19.4696
183   1   -0.723865   9.16092     30.0082     11.5936
184   1   -0.561183   36.5122     26.4824     22.0495
185   1   -0.679624   16.8009     29.096      11.2257
186   1   -0.717278   14.6341     4.54287     34.4968
187   1   -0.667126   4.48003     19.8958     15.6416
188   1   -0.737832   28.0346     3.70508     17.89
189   1   -0.667965   30.6526     20.1421     18.0721
190   1   -0.713611   11.5025     8.83215     5.10166
191   1   -0.721866   36.1347     6.34457     8.80365
192   1   -0.706076   16.7147     4.40584     15.9965
193   3   2.37812     21.3052     16.6788     21.6428
194   1   -0.748362   10.245      16.9395     28.9739
195   3   2.43411     5.79289     19.7738     30.9584
196   2   1.47129     30.0712     0.486405    33.2643
197   2   1.44144     7.83997     1.12693     9.61555
198   2   1.57012     23.2667     7.24376     32.3745
199   2   1.42773     21.7432     2.75066     5.75076
200   2   1.48035     35.2218     28.284      2.60735
201   2   1.47208     24.2674     14.1735     30.9377
202   1   -0.713531   30.9616     9.4774      24.8804
203   1   -0.769089   22.4276     6.3874      31.4003
204   1   -0.543783   12.7923     23.7544     3.83308
205   1   -0.741092   2.30798     24.2504     10.0161
206   1   -0.702868   14.7127     15.1203     20.9434
207   1   -0.717244   3.62626     9.16999     11.2275
208   1   -0.632408   8.43757     30.1909     6.81594
209   1   -0.684822   22.195      17.4148     25.0387
210   1   -0.685898   21.7969     18.972      18.3145
211   1   -0.750397   27.1696     12.8718     22.1676
212   1   -0.749789   6.37672     8.96665     35.5914
213   1   -0.700997   1.71179     4.9746      5.75109
214   1   -0.738319   5.98238     6.24936     8.27944
215   1   -0.740916   1.92324     29.826      17.3215
216   1   -0.716908   10.276      19.0115     27.5183
217   2   1.38683     34.2344     6.95125     26.1381
218   1   -0.837331   3.16818     22.7921     1.68069
219   2   1.44686     10.6254     19.5701     12.8189
220   2   1.56073     30.4525     11.1461     0.296334
221   2   1.46836     1.67057     29.4628     2.17648
222   2   1.38011     13.2714     27.999      0.102483
223   2   1.48846     9.46471     22.5594     27.8353
224   2   1.22756     0.878645    31.0527     8.61169
225   2   1.2844      26.5678     17.5605     31.9972
226   1   -0.757047   4.80685     30.4893     30.3254
227   1   -0.707626   35.9336     6.41277     32.2286
228   1   -0.742725   11.5262     19.2347     9.81658
229   1   -0.693759   20.817      29.2086     19.9653
230   1   -0.687529   30.69       24.5825     21.0228
231   1   -0.728294   18.5629     6.9697      2.71407
232   1   -0.755655   34.9909     24.8642     0.917034
233   1   -0.634841   25.8757     9.80324     25.0816
234   1   -0.691921   31.4862     0.0385249   33.9746
235   1   -0.668169   14.8099     21.5492     34.8395
236   1   -0.719855   31.5187     10.186      7.64546
237   1   -0.710329   9.1111      22.191      5.42518
238   1   -0.733774   1.7629      30.4309     3.44245
239   1   -0.666172   0.932211    17.9917     0.163107
240   1   -0.676694   11.7092     23.1279     15.4542
241   3   2.35626     13.2925     12.9888     1.62859
242   1   -0.746867   3.77703     30.0773     21.2961
243   2   1.45343     27.1997     6.40053     12.5881
244   2   1.47072     30.8495     11.512      7.10389
245   2   1.3365      21.3012     17.8298     31.8946
246   2   1.26875     2.58851     16.911      19.5881
247   2   1.45048     7.46469     19.267      12.5784
248   2   1.4195      5.59536     14.3611     30.1565
249   2   1.38745     2.59333     21.2825     12.4391
250   1   -0.709968   30.6925     9.49608     17.3684
251   1   -0.750641   23.8576     8.03704     12.3221
252   1   -0.685645   27.3902     14.9079     26.3685
253   1   -0.751482   4.04961     7.6476      13.3756
254   1   -0.692874   23.7712     19.5262     12.1797
255   1   -0.784917   1.27988     10.0697     11.1043
256   1   -0.808159   5.55345     15.5801     7.88444
257   1   -0.792051   0.598704    12.5699     21.2557
258   1   -0.708122   13.9288     7.87849     4.22861
259   1   -0.674039   23.0072     21.1923     34.6228
260   1   -0.723496   14.0795     32.1327     28.6565
261   1   -0.719647   26.8738     30.7459     13.3254
262   1   -0.719088   15.7033     20.0064     17.2559
263   1   -0.752696   24.8611     17.9373     18.6797
264   1   -0.768667   7.25126     5.879       22.759
265   2   1.38275     33.0011     23.2933     16.9797
266   1   -0.679439   7.4683      24.4865     3.40414
267   2   1.42688     6.22642     23.1246     13.9974
268   2   1.35785     25.8152     30.5467     9.60636
269   2   1.39514     26.888      13.8068     5.28599
270   2   1.46378     11.1858     17.9072     28.216
271   2   1.24068     7.36192     1.22224     23.7764
272   2   1.43061     18.8671     11.3453     2.49965
273   2   1.47199     24.6327     17.4661     28.1689
274   1   -0.723958   26.3605     21.6387     4.05525
275   1   -0.742701   17.9352     5.84303     4.92198
276   1   -0.692011   34.7884     8.51143     21.6416
277   1   -0.663411   25.047      11.8632     23.4113
278   1   -0.639784   33.3419     12.2269     21.9814
279   1   -0.715146   20.2763     30.4182     15.0645
280   1   -0.687726   6.79789     22.8497     12.4696
281   1   -0.729267   5.82961     5.84479     2.98501
282   1   -0.717343   14.0317     3.31136     16.7253
283   1   -0.707731   22.4234     31.2925     27.493
